system time	LC	op	qsize	received from
19:20:43.480000	187	5	0	0
19:20:43.814000	188	9	0	0
19:20:44.147000	194	0	0	1001
19:20:44.482000	195	0	0	1001
19:20:44.816000	196	3	0	0
19:20:45.150000	197	4	0	0
19:20:45.484000	198	10	0	0
19:20:45.818000	199	7	0	0
19:20:46.152000	200	1	0	0
19:20:46.486000	208	0	0	1001
19:20:46.821000	209	4	0	0
19:20:47.154000	210	8	0	0
19:20:47.488000	211	3	0	0
19:20:47.823000	212	2	0	0
19:20:48.157000	218	0	0	1001
19:20:48.491000	219	10	0	0
19:20:48.825000	220	6	0	0
19:20:49.160000	221	3	0	0
19:20:49.494000	222	4	0	0
19:20:49.828000	227	0	0	1001
19:20:50.163000	228	8	0	0
19:20:50.497000	229	10	0	0
19:20:50.831000	230	3	0	0
19:20:51.164000	231	1	0	0
19:20:51.498000	232	10	0	0
19:20:51.833000	233	7	0	0
19:20:52.167000	234	3	0	0
19:20:52.501000	244	0	0	1001
19:20:52.835000	245	0	0	1001
19:20:53.169000	246	5	0	0
19:20:53.503000	247	9	0	0
19:20:53.836000	248	2	0	0
19:20:54.170000	254	0	0	1001
19:20:54.504000	255	0	0	1001
19:20:54.838000	256	4	0	0
19:20:55.172000	257	9	0	0
19:20:55.507000	258	4	0	0
19:20:55.840000	259	4	0	0
19:20:56.175000	260	3	0	0
19:20:56.508000	261	7	0	0
19:20:56.842000	262	5	0	0
19:20:57.176000	272	0	0	1001
19:20:57.511000	273	7	0	0
19:20:57.845000	274	0	0	1000
19:20:58.180000	278	0	1	1001
19:20:58.514000	279	0	0	1001
19:20:58.849000	283	0	0	1001
19:20:59.183000	285	0	0	1001
19:20:59.518000	286	0	0	1001
19:20:59.851000	287	6	0	0
19:21:00.184000	288	1	0	0
19:21:00.517000	289	9	0	0
19:21:00.852000	290	1	0	0
19:21:01.185000	291	6	0	0
19:21:01.520000	292	7	0	0
19:21:01.853000	300	0	0	1001
19:21:02.187000	301	10	0	0
19:21:02.522000	302	3	0	0
19:21:02.856000	303	3	0	0
19:21:03.190000	304	10	0	0
19:21:03.524000	311	0	0	1001
19:21:03.859000	312	10	0	0
19:21:04.193000	314	0	0	1001
19:21:04.527000	315	4	0	0
19:21:04.861000	316	7	0	0
19:21:05.195000	317	2	0	0
19:21:05.529000	318	1	0	0
19:21:05.863000	325	0	0	1001
19:21:06.196000	326	3	0	0
19:21:06.530000	327	9	0	0
19:21:06.864000	328	1	0	0
19:21:07.198000	329	5	0	0
19:21:07.533000	334	0	0	1001
19:21:07.867000	335	10	0	0
19:21:08.201000	336	9	0	0
19:21:08.534000	340	0	0	1001
19:21:08.868000	343	0	0	1001
19:21:09.202000	345	0	0	1001
19:21:09.535000	346	0	0	1001
19:21:09.870000	347	10	0	0
19:21:10.204000	350	0	1	1001
19:21:10.539000	351	0	0	1001
19:21:10.873000	352	6	0	0
19:21:11.207000	356	0	0	1001
19:21:11.540000	358	0	1	1001
