system time	LC	op	qsize	received from
19:20:45.493000	203	10	0	0
19:20:45.660000	204	5	0	0
19:20:45.826000	205	9	0	0
19:20:45.994000	206	4	0	0
19:20:46.160000	207	8	0	0
19:20:46.326000	208	2	0	0
19:20:46.493000	209	1	0	0
19:20:46.661000	210	7	0	0
19:20:46.828000	211	1	0	0
19:20:46.995000	212	5	0	0
19:20:47.162000	213	9	0	0
19:20:47.329000	214	9	0	0
19:20:47.496000	215	0	0	1002
19:20:47.664000	216	8	0	0
19:20:47.832000	217	0	0	1002
19:20:47.998000	218	2	0	0
19:20:48.165000	219	5	0	0
19:20:48.332000	220	0	0	1000
19:20:48.499000	221	10	0	0
19:20:48.665000	222	6	0	0
19:20:48.832000	223	10	0	0
19:20:48.999000	224	6	0	0
19:20:49.166000	225	0	0	1002
19:20:49.333000	226	8	0	0
19:20:49.500000	227	2	0	0
19:20:49.667000	228	10	0	0
19:20:49.833000	229	5	0	0
19:20:50.001000	230	10	0	0
19:20:50.168000	231	7	0	0
19:20:50.334000	232	7	0	0
19:20:50.502000	233	1	0	0
19:20:50.669000	234	7	0	0
19:20:50.836000	235	0	0	1002
19:20:51.002000	236	10	0	0
19:20:51.169000	237	9	0	0
19:20:51.336000	238	9	0	0
19:20:51.502000	239	5	0	0
19:20:51.669000	240	7	0	0
19:20:51.837000	241	7	0	0
19:20:52.003000	242	8	0	0
19:20:52.170000	243	0	0	1002
19:20:52.337000	244	3	0	0
19:20:52.504000	245	3	0	0
19:20:52.670000	246	9	0	0
19:20:52.837000	247	8	0	0
19:20:53.003000	248	4	0	0
19:20:53.170000	249	10	0	0
19:20:53.338000	250	1	0	0
19:20:53.505000	251	9	0	0
19:20:53.672000	252	9	0	0
19:20:53.839000	253	0	0	1002
19:20:54.006000	254	2	0	0
19:20:54.172000	255	3	0	0
19:20:54.340000	256	10	0	0
19:20:54.506000	257	10	0	0
19:20:54.673000	258	10	0	0
19:20:54.840000	259	5	0	0
19:20:55.007000	260	10	0	0
19:20:55.174000	261	8	0	0
19:20:55.341000	262	1	0	0
19:20:55.508000	263	1	0	0
19:20:55.674000	264	1	0	0
19:20:55.840000	265	6	0	0
19:20:56.007000	266	5	0	0
19:20:56.174000	267	4	0	0
19:20:56.341000	268	0	0	1002
19:20:56.507000	269	10	0	0
19:20:56.674000	270	8	0	0
19:20:56.841000	271	4	0	0
19:20:57.008000	272	2	0	0
19:20:57.175000	273	9	0	0
19:20:57.343000	274	10	0	0
19:20:57.510000	275	4	0	0
19:20:57.676000	276	10	0	0
19:20:57.842000	277	10	0	0
19:20:58.009000	278	2	0	0
19:20:58.176000	279	3	0	0
19:20:58.343000	280	9	0	0
19:20:58.510000	281	1	0	0
19:20:58.677000	282	9	0	0
19:20:58.844000	283	3	0	0
19:20:59.010000	284	9	0	0
19:20:59.177000	285	2	0	0
19:20:59.344000	286	2	0	0
19:20:59.512000	287	4	0	0
19:20:59.679000	288	6	0	0
19:20:59.845000	289	10	0	0
19:21:00.011000	290	8	0	0
19:21:00.178000	291	5	0	0
19:21:00.346000	292	10	0	0
19:21:00.513000	293	10	0	0
19:21:00.680000	294	10	0	0
19:21:00.848000	295	10	0	0
19:21:01.015000	296	5	0	0
19:21:01.181000	297	7	0	0
19:21:01.348000	298	8	0	0
19:21:01.515000	299	10	0	0
19:21:01.681000	300	2	0	0
19:21:01.848000	301	9	0	0
19:21:02.016000	302	6	0	0
19:21:02.183000	303	5	0	0
19:21:02.350000	304	10	0	0
19:21:02.518000	305	4	0	0
19:21:02.685000	306	0	0	1002
19:21:02.852000	307	9	0	0
19:21:03.018000	308	0	0	1002
19:21:03.185000	309	10	0	0
19:21:03.353000	310	5	0	0
19:21:03.520000	311	3	0	0
19:21:03.686000	312	7	0	0
19:21:03.853000	313	1	0	0
19:21:04.020000	314	3	0	0
19:21:04.186000	315	6	0	0
19:21:04.353000	316	1	0	0
19:21:04.519000	317	8	0	0
19:21:04.686000	318	1	0	0
19:21:04.854000	319	8	0	0
19:21:05.020000	320	1	0	0
19:21:05.187000	321	4	0	0
19:21:05.353000	322	0	0	1002
19:21:05.521000	323	1	0	0
19:21:05.688000	324	6	0	0
19:21:05.856000	325	2	0	0
19:21:06.023000	326	5	0	0
19:21:06.190000	327	8	0	0
19:21:06.356000	328	0	0	1002
19:21:06.523000	329	5	0	0
19:21:06.690000	330	4	0	0
19:21:06.857000	331	1	0	0
19:21:07.024000	332	4	0	0
19:21:07.191000	333	1	0	0
19:21:07.358000	334	3	0	0
19:21:07.525000	335	1	0	0
19:21:07.692000	336	7	0	0
19:21:07.859000	337	8	0	0
19:21:08.026000	338	8	0	0
19:21:08.193000	339	6	0	0
19:21:08.359000	340	3	0	0
19:21:08.527000	341	9	0	0
19:21:08.695000	342	5	0	0
19:21:08.861000	343	2	0	0
19:21:09.028000	344	7	0	0
19:21:09.194000	345	3	0	0
19:21:09.361000	346	2	0	0
19:21:09.528000	347	6	0	0
19:21:09.695000	348	8	0	0
19:21:09.862000	349	5	0	0
19:21:10.028000	350	3	0	0
19:21:10.195000	351	2	0	0
19:21:10.362000	352	7	0	0
19:21:10.528000	353	10	0	0
19:21:10.694000	354	6	0	0
19:21:10.861000	355	8	0	0
19:21:11.028000	356	2	0	0
19:21:11.195000	357	1	0	0
19:21:11.362000	358	3	0	0
19:21:11.529000	359	2	0	0
19:21:11.696000	360	8	0	0
