system time	LC	op	qsize	received from
19:08:16.675000	1	5	0	0
19:08:16.926000	2	2	0	0
19:08:17.177000	3	1	0	0
19:08:17.428000	4	4	0	0
19:08:17.680000	5	0	0	1000
19:08:17.931000	6	4	0	0
19:08:18.181000	7	7	0	0
19:08:18.432000	8	5	0	0
19:08:18.683000	9	9	0	0
19:08:18.934000	10	0	0	1002
19:08:19.184000	11	0	0	1000
19:08:19.436000	12	9	0	0
19:08:19.686000	13	0	0	1002
19:08:19.937000	14	9	0	0
19:08:20.188000	15	5	0	0
19:08:20.440000	16	10	0	0
19:08:20.690000	17	0	0	1000
19:08:20.942000	18	3	0	0
19:08:21.193000	19	9	0	0
19:08:21.444000	20	2	0	0
19:08:21.696000	21	5	0	0
19:08:21.946000	22	3	0	0
19:08:22.197000	23	6	0	0
19:08:22.448000	24	8	0	0
19:08:22.698000	25	8	0	0
19:08:22.949000	26	2	0	0
19:08:23.200000	27	2	0	0
19:08:23.450000	28	0	0	1000
19:08:23.702000	29	6	0	0
19:08:23.953000	30	4	0	0
19:08:24.204000	31	4	0	0
19:08:24.455000	32	0	0	1002
19:08:24.705000	33	0	0	1002
19:08:24.956000	34	0	0	1002
19:08:25.207000	35	5	0	0
19:08:25.458000	36	4	0	0
19:08:25.708000	37	7	0	0
19:08:25.959000	38	7	0	0
19:08:26.210000	39	4	0	0
19:08:26.461000	40	4	0	0
19:08:26.712000	41	0	0	1002
19:08:26.963000	42	8	0	0
19:08:27.215000	43	3	0	0
19:08:27.466000	44	10	0	0
19:08:27.716000	45	8	0	0
19:08:27.968000	46	3	0	0
19:08:28.219000	47	10	0	0
19:08:28.470000	48	0	0	1000
19:08:28.720000	49	0	0	1000
19:08:28.971000	50	5	0	0
19:08:29.221000	51	10	0	0
19:08:29.472000	52	7	0	0
19:08:29.722000	53	0	0	1000
19:08:29.974000	54	2	0	0
19:08:30.225000	55	6	0	0
19:08:30.476000	56	7	0	0
19:08:30.726000	57	5	0	0
19:08:30.977000	58	0	0	1002
19:08:31.228000	59	0	0	1002
19:08:31.479000	60	6	0	0
19:08:31.729000	61	10	0	0
19:08:31.980000	62	5	0	0
19:08:32.231000	63	0	0	1002
19:08:32.482000	64	3	0	0
19:08:32.734000	65	4	0	0
19:08:32.985000	66	4	0	0
19:08:33.236000	67	0	0	1002
19:08:33.486000	68	0	0	1000
19:08:33.738000	69	3	0	0
19:08:33.989000	70	5	0	0
19:08:34.240000	71	8	0	0
19:08:34.491000	72	2	0	0
19:08:34.742000	73	1	0	0
19:08:34.993000	74	2	0	0
19:08:35.243000	75	7	0	0
19:08:35.494000	76	5	0	0
19:08:35.745000	77	0	0	1000
19:08:35.997000	78	8	0	0
19:08:36.249000	79	0	0	1002
19:08:36.500000	80	10	0	0
19:08:36.751000	81	3	0	0
