system time	LC	op	qsize	received from
20:27:39.176000	213	26	0	0
20:27:39.343000	214	4	0	0
20:27:39.510000	215	33	0	0
20:27:39.676000	216	41	0	0
20:27:39.844000	217	14	0	0
20:27:40.011000	218	44	0	0
20:27:40.178000	219	25	0	0
20:27:40.345000	220	43	0	0
20:27:40.512000	221	25	0	0
20:27:40.679000	222	24	0	0
20:27:40.845000	223	10	0	0
20:27:41.011000	224	6	0	0
20:27:41.178000	225	5	0	0
20:27:41.345000	226	43	0	0
20:27:41.512000	227	42	0	0
20:27:41.679000	228	25	0	0
20:27:41.846000	229	18	0	0
20:27:42.013000	230	7	0	0
20:27:42.180000	231	42	0	0
20:27:42.348000	232	25	0	0
20:27:42.515000	233	3	0	0
20:27:42.682000	234	24	0	0
20:27:42.849000	235	49	0	0
20:27:43.015000	236	28	0	0
20:27:43.183000	237	41	0	0
20:27:43.350000	238	2	0	0
20:27:43.517000	239	37	0	0
20:27:43.685000	240	6	0	0
20:27:43.851000	241	30	0	0
20:27:44.018000	242	15	0	0
20:27:44.185000	243	48	0	0
20:27:44.352000	244	27	0	0
20:27:44.519000	245	13	0	0
20:27:44.685000	246	7	0	0
20:27:44.852000	247	32	0	0
20:27:45.019000	248	0	0	1002
20:27:45.186000	249	35	0	0
20:27:45.352000	250	32	0	0
20:27:45.519000	251	20	0	0
20:27:45.686000	252	0	0	1002
20:27:45.853000	253	23	0	0
20:27:46.020000	254	0	0	1001
20:27:46.187000	255	8	0	0
20:27:46.354000	256	27	0	0
20:27:46.521000	257	18	0	0
20:27:46.688000	258	13	0	0
20:27:46.854000	259	18	0	0
20:27:47.022000	260	15	0	0
20:27:47.188000	261	19	0	0
20:27:47.356000	262	31	0	0
20:27:47.523000	263	23	0	0
20:27:47.690000	264	38	0	0
20:27:47.856000	265	49	0	0
20:27:48.022000	266	17	0	0
20:27:48.188000	267	33	0	0
20:27:48.355000	268	37	0	0
20:27:48.522000	269	20	0	0
20:27:48.689000	270	39	0	0
20:27:48.856000	271	49	0	0
20:27:49.023000	272	7	0	0
20:27:49.190000	273	32	0	0
20:27:49.357000	274	6	0	0
20:27:49.524000	275	28	0	0
20:27:49.692000	276	14	0	0
20:27:49.859000	277	27	0	0
20:27:50.026000	278	50	0	0
20:27:50.194000	279	42	0	0
20:27:50.361000	280	36	0	0
20:27:50.528000	281	29	0	0
20:27:50.695000	282	25	0	0
20:27:50.863000	283	20	0	0
20:27:51.030000	284	24	0	0
20:27:51.198000	285	29	0	0
20:27:51.365000	286	43	0	0
20:27:51.532000	287	18	0	0
20:27:51.698000	288	33	0	0
20:27:51.866000	289	33	0	0
20:27:52.032000	290	37	0	0
20:27:52.199000	291	40	0	0
20:27:52.367000	292	17	0	0
20:27:52.534000	293	11	0	0
20:27:52.701000	294	4	0	0
20:27:52.868000	295	34	0	0
20:27:53.035000	296	32	0	0
20:27:53.202000	297	18	0	0
20:27:53.370000	298	23	0	0
20:27:53.537000	299	17	0	0
20:27:53.704000	300	25	0	0
20:27:53.871000	301	4	0	0
20:27:54.038000	302	1	0	0
20:27:54.205000	303	13	0	0
20:27:54.372000	304	44	0	0
20:27:54.539000	305	19	0	0
20:27:54.707000	306	0	0	1002
20:27:54.875000	307	41	0	0
20:27:55.042000	308	30	0	0
20:27:55.209000	309	47	0	0
20:27:55.375000	310	7	0	0
20:27:55.542000	311	29	0	0
20:27:55.709000	312	18	0	0
20:27:55.877000	313	24	0	0
20:27:56.044000	314	26	0	0
20:27:56.211000	315	25	0	0
20:27:56.378000	316	45	0	0
20:27:56.546000	317	2	0	0
20:27:56.713000	318	7	0	0
20:27:56.880000	319	23	0	0
20:27:57.047000	320	38	0	0
20:27:57.214000	321	38	0	0
20:27:57.381000	322	40	0	0
20:27:57.549000	323	39	0	0
20:27:57.715000	324	20	0	0
20:27:57.883000	325	1	0	0
20:27:58.050000	326	19	0	0
20:27:58.217000	327	21	0	0
20:27:58.385000	328	5	0	0
20:27:58.552000	329	0	0	1001
20:27:58.719000	330	20	0	0
20:27:58.886000	331	29	0	0
20:27:59.052000	332	49	0	0
20:27:59.219000	333	36	0	0
20:27:59.386000	334	25	0	0
20:27:59.554000	335	10	0	0
20:27:59.721000	336	19	0	0
20:27:59.888000	337	37	0	0
20:28:00.055000	338	12	0	0
20:28:00.222000	339	46	0	0
20:28:00.389000	340	17	0	0
20:28:00.557000	341	47	0	0
20:28:00.724000	342	35	0	0
20:28:00.890000	343	9	0	0
20:28:01.058000	344	48	0	0
20:28:01.225000	345	3	0	0
20:28:01.392000	346	19	0	0
20:28:01.558000	347	26	0	0
20:28:01.725000	348	17	0	0
20:28:01.892000	349	1	0	0
20:28:02.060000	350	0	0	1001
20:28:02.227000	351	22	0	0
20:28:02.393000	352	15	0	0
20:28:02.560000	353	0	0	1002
20:28:02.728000	354	44	0	0
20:28:02.895000	355	45	0	0
20:28:03.062000	356	7	0	0
20:28:03.228000	357	5	0	0
20:28:03.395000	358	27	0	0
20:28:03.562000	359	0	0	1002
20:28:03.729000	360	45	0	0
