system time	LC	op	qsize	received from
19:10:50.711000	1	2	0	0
19:10:51.044000	2	1	0	0
19:10:51.379000	3	9	0	0
19:10:51.713000	4	5	0	0
19:10:52.047000	5	0	0	1002
19:10:52.381000	6	7	0	0
19:10:52.715000	7	7	0	0
19:10:53.049000	8	9	0	0
19:10:53.383000	9	9	0	0
19:10:53.717000	10	4	0	0
19:10:54.050000	11	10	0	0
19:10:54.383000	12	2	0	0
19:10:54.717000	13	9	0	0
19:10:55.051000	14	5	0	0
19:10:55.385000	15	8	0	0
19:10:55.719000	16	3	0	0
19:10:56.052000	17	8	0	0
19:10:56.385000	18	8	0	0
19:10:56.719000	19	2	0	0
19:10:57.052000	20	5	0	0
19:10:57.386000	21	0	0	1002
19:10:57.721000	22	7	0	0
19:10:58.055000	23	0	0	1002
19:10:58.390000	24	5	0	0
19:10:58.724000	25	4	0	0
19:10:59.058000	26	0	0	1002
19:10:59.392000	27	10	0	0
19:10:59.727000	28	4	0	0
19:11:00.060000	29	8	0	0
19:11:00.393000	30	10	0	0
19:11:00.726000	31	6	0	0
19:11:01.061000	32	8	0	0
19:11:01.394000	33	6	0	0
19:11:01.728000	34	8	0	0
19:11:02.062000	35	9	0	0
19:11:02.396000	36	8	0	0
19:11:02.730000	37	3	0	0
19:11:03.064000	38	4	0	0
19:11:03.397000	39	6	0	0
19:11:03.731000	40	8	0	0
19:11:04.065000	41	0	0	1002
19:11:04.399000	42	2	0	0
19:11:04.733000	43	6	0	0
19:11:05.067000	44	1	0	0
19:11:05.401000	45	9	0	0
19:11:05.735000	46	4	0	0
19:11:06.070000	47	5	0	0
19:11:06.404000	48	10	0	0
19:11:06.738000	49	2	0	0
19:11:07.072000	50	5	0	0
19:11:07.406000	51	9	0	0
19:11:07.739000	52	7	0	0
19:11:08.073000	53	0	0	1002
19:11:08.407000	54	5	0	0
19:11:08.741000	55	10	0	0
19:11:09.075000	56	6	0	0
19:11:09.409000	57	0	0	1002
19:11:09.744000	58	8	0	0
19:11:10.078000	59	6	0	0
19:11:10.412000	60	0	0	1002
19:11:10.746000	61	7	0	0
19:11:11.080000	62	0	0	1002
19:11:11.414000	63	0	0	1002
19:11:11.748000	64	7	0	0
19:11:12.083000	65	0	0	1002
19:11:12.417000	66	0	0	1002
19:11:12.751000	67	1	0	0
19:11:13.084000	68	6	0	0
19:11:13.418000	69	9	0	0
19:11:13.752000	70	3	0	0
19:11:14.086000	71	2	0	0
19:11:14.420000	72	1	0	0
19:11:14.754000	73	5	0	0
19:11:15.088000	74	3	0	0
19:11:15.422000	75	2	0	0
19:11:15.756000	76	8	0	0
19:11:16.090000	77	4	0	0
19:11:16.425000	78	5	0	0
19:11:16.759000	79	10	0	0
19:11:17.092000	80	7	0	0
19:11:17.426000	81	7	0	0
19:11:17.760000	82	6	0	0
19:11:18.093000	83	0	0	1002
19:11:18.427000	84	0	0	1002
19:11:18.761000	85	7	0	0
19:11:19.095000	86	10	0	0
19:11:19.428000	87	0	0	1002
19:11:19.762000	88	9	0	0
19:11:20.096000	89	8	0	0
19:11:20.430000	90	3	0	0
19:11:20.764000	91	9	0	0
19:11:21.099000	92	9	0	0
19:11:21.433000	93	1	0	0
19:11:21.767000	94	8	0	0
19:11:22.101000	95	7	0	0
19:11:22.436000	96	9	0	0
19:11:22.769000	97	8	0	0
19:11:23.102000	98	0	0	1002
19:11:23.436000	99	4	0	0
19:11:23.770000	100	6	0	0
19:11:24.105000	101	10	0	0
19:11:24.439000	102	1	0	0
19:11:24.773000	103	7	0	0
19:11:25.107000	104	0	0	1002
19:11:25.441000	105	1	0	0
19:11:25.776000	106	1	0	0
19:11:26.111000	107	1	0	0
19:11:26.444000	108	7	0	0
19:11:26.778000	109	1	0	0
19:11:27.112000	110	2	0	0
19:11:27.446000	111	9	0	0
19:11:27.780000	112	7	0	0
19:11:28.115000	113	9	0	0
19:11:28.449000	114	9	0	0
19:11:28.783000	115	3	0	0
19:11:29.116000	116	2	0	0
19:11:29.449000	117	6	0	0
19:11:29.783000	118	8	0	0
19:11:30.118000	119	7	0	0
19:11:30.453000	120	4	0	0
19:11:30.787000	121	7	0	0
19:11:31.121000	122	0	0	1002
19:11:31.456000	123	10	0	0
19:11:31.790000	124	10	0	0
19:11:32.124000	125	10	0	0
19:11:32.459000	126	9	0	0
19:11:32.793000	127	1	0	0
19:11:33.127000	128	2	0	0
19:11:33.462000	129	4	0	0
19:11:33.796000	130	5	0	0
19:11:34.130000	131	10	0	0
19:11:34.464000	132	10	0	0
19:11:34.799000	133	1	0	0
19:11:35.133000	134	7	0	0
19:11:35.467000	135	8	0	0
19:11:35.800000	136	6	0	0
19:11:36.134000	137	9	0	0
19:11:36.468000	138	9	0	0
19:11:36.802000	139	0	0	1001
19:11:37.136000	140	10	0	0
19:11:37.470000	141	0	0	1002
19:11:37.804000	142	5	0	0
19:11:38.138000	143	5	0	0
19:11:38.471000	144	4	0	0
19:11:38.804000	145	6	0	0
19:11:39.138000	146	0	0	1002
19:11:39.472000	147	4	0	0
19:11:39.806000	148	6	0	0
19:11:40.141000	149	6	0	0
19:11:40.476000	150	7	0	0
19:11:40.809000	151	7	0	0
19:11:41.142000	152	2	0	0
19:11:41.476000	153	7	0	0
19:11:41.809000	154	2	0	0
19:11:42.144000	155	9	0	0
19:11:42.478000	156	1	0	0
19:11:42.812000	157	9	0	0
19:11:43.146000	158	0	0	1002
19:11:43.480000	159	0	0	1002
19:11:43.813000	160	10	0	0
19:11:44.147000	161	5	0	0
19:11:44.482000	162	1	0	0
19:11:44.816000	163	4	0	0
19:11:45.149000	164	7	0	0
19:11:45.483000	165	0	0	1002
19:11:45.816000	166	9	0	0
19:11:46.150000	167	2	0	0
19:11:46.483000	168	2	0	0
19:11:46.817000	169	6	0	0
19:11:47.150000	170	5	0	0
19:11:47.483000	171	3	0	0
19:11:47.817000	172	3	0	0
19:11:48.151000	173	4	0	0
19:11:48.484000	174	1	0	0
19:11:48.818000	175	9	0	0
19:11:49.152000	176	9	0	0
19:11:49.486000	177	4	0	0
19:11:49.820000	178	1	0	0
19:11:50.154000	179	0	0	1002
19:11:50.488000	180	0	0	1002
