system time	LC	op	qsize	received from
20:26:01.023000	248	0	10	1001
20:26:01.357000	249	0	9	1001
20:26:01.692000	253	0	8	1001
20:26:02.026000	255	0	7	1001
20:26:02.360000	258	0	6	1001
20:26:02.693000	259	0	6	1001
20:26:03.027000	262	0	5	1001
20:26:03.360000	264	0	5	1001
20:26:03.695000	265	0	5	1001
20:26:04.029000	266	0	4	1001
20:26:04.363000	267	0	4	1001
20:26:04.697000	277	0	4	1001
20:26:05.031000	281	0	3	1001
20:26:05.365000	282	0	2	1001
20:26:05.699000	287	0	3	1001
20:26:06.033000	289	0	3	1001
20:26:06.367000	294	0	4	1001
20:26:06.701000	295	0	5	1001
20:26:07.035000	297	0	5	1001
20:26:07.369000	298	0	5	1001
20:26:07.703000	299	0	5	1001
20:26:08.037000	300	0	4	1001
20:26:08.371000	301	0	4	1001
20:26:08.706000	303	0	4	1001
20:26:09.040000	304	0	4	1001
20:26:09.374000	307	0	4	1001
20:26:09.708000	311	0	4	1001
20:26:10.042000	313	0	4	1001
20:26:10.375000	314	0	4	1001
20:26:10.709000	316	0	4	1001
20:26:11.042000	318	0	4	1001
20:26:11.375000	320	0	4	1001
20:26:11.710000	322	0	3	1001
20:26:12.044000	325	0	4	1001
20:26:12.378000	326	0	4	1001
20:26:12.712000	329	0	4	1001
20:26:13.046000	332	0	4	1001
20:26:13.379000	333	0	5	1001
20:26:13.713000	335	0	4	1001
20:26:14.047000	336	0	4	1001
20:26:14.381000	338	0	4	1001
20:26:14.715000	340	0	3	1001
20:26:15.048000	341	0	3	1001
20:26:15.382000	345	0	3	1001
20:26:15.716000	347	0	3	1001
20:26:16.051000	351	0	2	1001
20:26:16.385000	352	0	1	1001
