system time	LC	op	qsize	received from
19:16:26.228000	1	2	0	0
19:16:26.478000	2	0	0	1000
19:16:26.730000	3	10	0	0
19:16:26.981000	4	1	0	0
19:16:27.232000	5	4	0	0
19:16:27.482000	7	0	0	1000
19:16:27.733000	8	0	1	1002
19:16:27.985000	9	0	0	1000
19:16:28.236000	10	8	1	0
19:16:28.486000	11	0	0	1002
19:16:28.737000	13	0	0	1000
19:16:28.988000	14	4	0	0
19:16:29.239000	15	1	0	0
19:16:29.490000	16	9	0	0
19:16:29.740000	17	1	0	0
19:16:29.992000	18	7	0	0
19:16:30.242000	20	0	0	1000
19:16:30.493000	21	8	0	0
19:16:30.745000	22	3	0	0
19:16:30.996000	23	8	0	0
19:16:31.247000	25	0	0	1000
19:16:31.497000	26	9	0	0
19:16:31.748000	27	2	0	0
19:16:31.999000	28	5	0	0
19:16:32.249000	29	3	0	0
19:16:32.500000	30	7	0	0
19:16:32.751000	33	0	0	1000
19:16:33.001000	34	0	0	1000
19:16:33.252000	35	0	1	1000
19:16:33.503000	36	0	0	1002
19:16:33.754000	37	0	0	1002
19:16:34.005000	38	10	0	0
19:16:34.256000	39	8	0	0
19:16:34.507000	40	1	0	0
19:16:34.758000	41	8	0	0
19:16:35.009000	42	1	0	0
19:16:35.260000	43	5	0	0
19:16:35.512000	44	6	0	0
19:16:35.763000	48	0	0	1000
19:16:36.014000	49	3	0	0
19:16:36.265000	50	6	0	0
19:16:36.516000	51	0	0	1000
19:16:36.768000	52	1	0	0
19:16:37.018000	53	9	0	0
19:16:37.270000	54	8	0	0
19:16:37.520000	55	5	0	0
19:16:37.772000	56	0	0	1002
19:16:38.023000	57	7	0	0
19:16:38.273000	58	5	0	0
19:16:38.524000	59	5	0	0
19:16:38.776000	60	0	0	1002
19:16:39.027000	64	0	0	1000
19:16:39.278000	65	0	0	1002
19:16:39.530000	66	4	0	0
19:16:39.780000	67	6	0	0
19:16:40.031000	68	0	0	1002
19:16:40.282000	69	2	0	0
19:16:40.533000	70	7	0	0
19:16:40.784000	73	0	0	1000
19:16:41.035000	74	7	0	0
19:16:41.287000	75	2	0	0
19:16:41.538000	76	3	0	0
19:16:41.788000	77	9	0	0
19:16:42.039000	78	4	0	0
19:16:42.289000	79	2	0	0
19:16:42.541000	80	6	0	0
19:16:42.792000	81	10	0	0
19:16:43.043000	82	5	0	0
19:16:43.294000	83	0	0	1002
19:16:43.545000	84	2	0	0
19:16:43.796000	85	5	0	0
19:16:44.047000	86	9	0	0
19:16:44.298000	90	0	0	1000
19:16:44.550000	91	0	0	1000
19:16:44.801000	92	3	0	0
19:16:45.052000	93	9	0	0
19:16:45.303000	94	0	0	1002
19:16:45.554000	96	0	0	1000
19:16:45.805000	97	7	0	0
19:16:46.056000	98	2	0	0
19:16:46.307000	99	6	0	0
19:16:46.557000	100	3	0	0
19:16:46.808000	101	2	0	0
19:16:47.059000	102	3	0	0
19:16:47.310000	103	3	0	0
19:16:47.561000	104	7	0	0
19:16:47.812000	105	7	0	0
19:16:48.063000	106	6	0	0
19:16:48.314000	107	6	0	0
19:16:48.565000	108	9	0	0
19:16:48.816000	109	6	0	0
19:16:49.067000	112	0	0	1002
19:16:49.318000	113	5	0	0
19:16:49.569000	114	2	0	0
19:16:49.819000	115	5	0	0
19:16:50.070000	119	0	0	1000
19:16:50.320000	120	10	0	0
19:16:50.571000	121	9	0	0
19:16:50.821000	122	2	0	0
19:16:51.071000	123	1	0	0
19:16:51.322000	124	3	0	0
19:16:51.573000	125	4	0	0
19:16:51.825000	126	2	0	0
19:16:52.075000	127	1	0	0
19:16:52.327000	128	9	0	0
19:16:52.577000	129	1	0	0
19:16:52.828000	130	4	0	0
19:16:53.079000	131	5	0	0
19:16:53.330000	132	10	0	0
19:16:53.582000	133	9	0	0
19:16:53.832000	134	7	0	0
19:16:54.082000	138	0	0	1002
19:16:54.333000	139	1	0	0
19:16:54.584000	142	0	0	1000
19:16:54.835000	143	3	0	0
19:16:55.085000	144	6	0	0
19:16:55.336000	145	7	0	0
19:16:55.587000	147	0	0	1000
19:16:55.838000	148	1	0	0
19:16:56.089000	149	8	0	0
19:16:56.339000	150	0	0	1000
19:16:56.590000	151	1	0	0
19:16:56.841000	152	6	0	0
