system time	LC	op	qsize	received from
20:23:27.822000	184	7	0	0
20:23:28.024000	185	0	0	1002
20:23:28.225000	186	8	0	0
20:23:28.425000	187	6	0	0
20:23:28.626000	188	2	0	0
20:23:28.827000	189	4	0	0
20:23:29.028000	190	2	0	0
20:23:29.228000	191	10	0	0
20:23:29.428000	192	6	0	0
20:23:29.629000	193	0	0	1002
20:23:29.830000	194	6	0	0
20:23:30.031000	195	4	0	0
20:23:30.232000	196	0	0	1002
20:23:30.432000	197	0	0	1002
20:23:30.633000	198	9	0	0
20:23:30.835000	199	5	0	0
20:23:31.035000	200	6	0	0
20:23:31.237000	201	4	0	0
20:23:31.439000	202	6	0	0
20:23:31.640000	203	7	0	0
20:23:31.841000	204	0	0	1002
20:23:32.042000	205	7	0	0
20:23:32.244000	206	0	1	1002
20:23:32.445000	207	0	1	1000
20:23:32.647000	208	0	0	1002
20:23:32.848000	209	8	0	0
20:23:33.049000	210	0	0	1000
20:23:33.249000	211	0	0	1000
20:23:33.450000	212	10	0	0
20:23:33.652000	213	0	0	1002
20:23:33.853000	214	2	0	0
20:23:34.053000	215	8	0	0
20:23:34.255000	216	2	0	0
20:23:34.456000	217	10	0	0
20:23:34.657000	218	0	0	1002
20:23:34.857000	219	2	0	0
20:23:35.058000	220	0	0	1000
20:23:35.260000	221	4	0	0
20:23:35.460000	222	1	0	0
20:23:35.660000	223	1	0	0
20:23:35.861000	224	6	0	0
20:23:36.062000	225	0	0	1000
20:23:36.263000	226	3	0	0
20:23:36.464000	227	9	0	0
20:23:36.665000	228	6	0	0
20:23:36.866000	229	2	0	0
20:23:37.067000	230	10	0	0
20:23:37.269000	231	9	0	0
20:23:37.470000	232	0	0	1000
20:23:37.670000	233	9	0	0
20:23:37.871000	234	6	0	0
20:23:38.071000	235	1	0	0
20:23:38.273000	236	8	0	0
20:23:38.473000	237	0	1	1000
20:23:38.673000	238	0	0	1002
20:23:38.874000	239	9	0	0
20:23:39.076000	240	3	0	0
20:23:39.277000	241	7	0	0
20:23:39.478000	242	8	0	0
20:23:39.679000	243	9	0	0
20:23:39.880000	244	5	0	0
20:23:40.082000	245	1	0	0
20:23:40.283000	246	4	0	0
20:23:40.483000	247	0	1	1000
20:23:40.685000	248	0	0	1002
20:23:40.886000	249	2	0	0
20:23:41.086000	250	0	0	1000
20:23:41.287000	251	4	0	0
20:23:41.488000	252	0	0	1002
20:23:41.690000	253	10	0	0
20:23:41.891000	254	0	0	1000
20:23:42.092000	255	2	0	0
20:23:42.293000	256	10	0	0
20:23:42.494000	257	9	0	0
20:23:42.696000	258	0	0	1000
20:23:42.898000	259	0	0	1000
20:23:43.100000	260	9	0	0
20:23:43.302000	261	2	0	0
20:23:43.503000	262	3	0	0
20:23:43.705000	263	7	0	0
20:23:43.905000	264	3	0	0
20:23:44.106000	265	10	0	0
20:23:44.308000	266	3	0	0
20:23:44.509000	267	1	0	0
20:23:44.710000	268	10	0	0
20:23:44.911000	269	0	0	1000
20:23:45.112000	270	2	0	0
20:23:45.314000	271	10	0	0
20:23:45.515000	272	7	0	0
20:23:45.716000	273	0	0	1002
20:23:45.916000	274	0	0	1002
20:23:46.117000	275	5	0	0
20:23:46.319000	276	1	0	0
20:23:46.521000	277	6	0	0
20:23:46.721000	278	0	0	1002
20:23:46.922000	279	8	0	0
20:23:47.123000	280	1	0	0
20:23:47.324000	281	8	0	0
20:23:47.526000	282	6	0	0
20:23:47.726000	283	5	0	0
20:23:47.927000	284	0	0	1000
20:23:48.127000	285	5	0	0
20:23:48.329000	286	4	0	0
20:23:48.530000	287	1	0	0
20:23:48.732000	288	10	0	0
20:23:48.934000	289	6	0	0
20:23:49.136000	290	0	0	1002
20:23:49.337000	291	0	0	1002
20:23:49.538000	292	7	0	0
20:23:49.739000	293	2	0	0
20:23:49.940000	294	6	0	0
20:23:50.142000	295	6	0	0
20:23:50.343000	296	0	0	1002
20:23:50.545000	297	0	0	1002
20:23:50.745000	298	6	0	0
20:23:50.945000	299	9	0	0
