system time	LC	op	qsize	received from
19:09:02.865000	185	2	0	0
19:09:03.116000	186	10	0	0
19:09:03.367000	187	3	0	0
19:09:03.617000	188	6	0	0
19:09:03.868000	189	0	0	1000
19:09:04.120000	190	2	0	0
19:09:04.372000	191	8	0	0
19:09:04.623000	192	0	0	1001
19:09:04.873000	193	5	0	0
19:09:05.124000	194	0	0	1001
19:09:05.375000	195	9	0	0
19:09:05.626000	196	10	0	0
19:09:05.878000	197	6	0	0
19:09:06.129000	198	0	0	1001
19:09:06.380000	199	9	0	0
19:09:06.631000	200	5	0	0
19:09:06.882000	201	3	0	0
19:09:07.132000	202	4	0	0
19:09:07.384000	203	2	0	0
19:09:07.634000	204	8	0	0
19:09:07.885000	205	5	0	0
19:09:08.135000	206	8	0	0
19:09:08.386000	207	10	0	0
19:09:08.637000	208	10	0	0
19:09:08.888000	209	4	0	0
19:09:09.138000	210	5	0	0
19:09:09.388000	211	8	0	0
19:09:09.639000	212	0	0	1000
19:09:09.890000	213	1	0	0
19:09:10.141000	214	0	0	1001
19:09:10.392000	215	0	0	1001
19:09:10.643000	216	0	0	1001
19:09:10.894000	217	5	0	0
19:09:11.145000	218	0	0	1000
19:09:11.396000	219	4	0	0
19:09:11.647000	220	10	0	0
19:09:11.899000	221	3	0	0
19:09:12.150000	222	1	0	0
19:09:12.400000	223	7	0	0
19:09:12.652000	224	0	0	1001
19:09:12.903000	225	2	0	0
19:09:13.155000	226	6	0	0
19:09:13.406000	227	3	0	0
19:09:13.656000	228	1	0	0
19:09:13.907000	229	7	0	0
19:09:14.159000	230	0	0	1001
19:09:14.410000	231	2	0	0
19:09:14.660000	232	1	0	0
19:09:14.911000	233	9	0	0
19:09:15.163000	234	10	0	0
19:09:15.413000	235	2	0	0
19:09:15.665000	236	1	0	0
19:09:15.917000	237	5	0	0
19:09:16.167000	238	9	0	0
19:09:16.418000	239	10	0	0
19:09:16.668000	240	7	0	0
