system time	LC	op	qsize	received from
20:23:04.113000	66	8	0	0
20:23:04.314000	67	0	0	1001
20:23:04.515000	68	9	0	0
20:23:04.716000	69	3	0	0
20:23:04.917000	70	5	0	0
20:23:05.118000	71	9	0	0
20:23:05.320000	72	8	0	0
20:23:05.521000	73	0	0	1002
20:23:05.722000	74	10	0	0
20:23:05.922000	75	0	1	1001
20:23:06.123000	76	0	0	1002
20:23:06.324000	77	5	0	0
20:23:06.526000	78	10	0	0
20:23:06.727000	79	5	0	0
20:23:06.928000	80	6	0	0
20:23:07.130000	81	3	0	0
20:23:07.331000	82	5	0	0
20:23:07.532000	83	3	0	0
20:23:07.734000	84	3	0	0
20:23:07.934000	85	9	0	0
20:23:08.135000	86	1	0	0
20:23:08.336000	87	8	0	0
20:23:08.537000	88	0	0	1002
20:23:08.738000	89	1	0	0
20:23:08.939000	90	0	0	1002
20:23:09.140000	91	3	0	0
20:23:09.341000	92	0	0	1002
20:23:09.541000	93	3	0	0
20:23:09.742000	94	8	0	0
20:23:09.943000	95	10	0	0
20:23:10.145000	96	10	0	0
20:23:10.346000	97	5	0	0
20:23:10.548000	98	0	0	1002
20:23:10.749000	99	0	0	1002
20:23:10.949000	100	6	0	0
20:23:11.151000	101	3	0	0
20:23:11.352000	102	5	0	0
20:23:11.554000	103	6	0	0
20:23:11.756000	104	0	1	1002
20:23:11.958000	105	0	0	1002
20:23:12.159000	106	5	0	0
20:23:12.360000	107	1	0	0
20:23:12.561000	108	2	0	0
20:23:12.761000	109	3	0	0
20:23:12.962000	110	10	0	0
20:23:13.162000	111	2	0	0
20:23:13.364000	112	3	0	0
20:23:13.564000	113	7	0	0
20:23:13.765000	114	2	0	0
20:23:13.966000	115	10	0	0
20:23:14.167000	116	6	0	0
20:23:14.368000	117	8	0	0
20:23:14.569000	118	7	0	0
20:23:14.770000	119	3	0	0
20:23:14.971000	120	6	0	0
20:23:15.173000	121	0	0	1001
20:23:15.375000	122	0	0	1001
20:23:15.576000	123	1	1	0
20:23:15.778000	124	0	0	1002
20:23:15.978000	125	5	0	0
20:23:16.179000	126	0	0	1002
20:23:16.379000	127	7	0	0
20:23:16.579000	128	9	0	0
20:23:16.779000	129	3	0	0
20:23:16.979000	130	5	0	0
20:23:17.180000	131	0	0	1001
20:23:17.382000	132	9	0	0
20:23:17.583000	133	4	0	0
20:23:17.784000	134	0	0	1002
20:23:17.986000	135	0	1	1002
20:23:18.187000	136	0	1	1001
20:23:18.388000	137	0	0	1001
20:23:18.590000	138	0	0	1002
20:23:18.790000	139	6	0	0
20:23:18.992000	140	0	0	1001
20:23:19.193000	141	2	0	0
20:23:19.394000	142	3	0	0
20:23:19.595000	143	2	0	0
20:23:19.797000	144	3	0	0
20:23:19.998000	145	7	0	0
20:23:20.199000	146	3	0	0
20:23:20.400000	147	10	0	0
20:23:20.601000	148	1	0	0
20:23:20.803000	149	3	0	0
20:23:21.004000	150	2	0	0
20:23:21.205000	151	3	0	0
20:23:21.407000	152	2	0	0
20:23:21.608000	153	8	0	0
20:23:21.809000	154	9	0	0
20:23:22.010000	155	0	0	1002
20:23:22.210000	156	1	0	0
20:23:22.411000	157	8	0	0
20:23:22.613000	158	0	0	1001
20:23:22.814000	159	0	0	1002
20:23:23.015000	160	0	0	1002
20:23:23.215000	161	7	0	0
20:23:23.417000	162	9	0	0
20:23:23.618000	163	4	0	0
20:23:23.819000	164	1	0	0
20:23:24.020000	165	8	0	0
20:23:24.221000	166	7	0	0
20:23:24.422000	167	8	0	0
20:23:24.623000	168	4	0	0
20:23:24.824000	169	8	0	0
20:23:25.024000	170	0	0	1002
20:23:25.225000	171	9	0	0
20:23:25.426000	172	9	0	0
20:23:25.628000	173	9	0	0
20:23:25.830000	174	5	0	0
20:23:26.031000	175	2	0	0
20:23:26.233000	176	10	0	0
20:23:26.434000	177	1	0	0
20:23:26.635000	178	5	0	0
20:23:26.835000	179	8	0	0
20:23:27.036000	180	3	0	0
20:23:27.237000	181	1	0	0
20:23:27.438000	182	0	0	1002
20:23:27.639000	183	0	0	1001
20:23:27.841000	184	7	0	0
20:23:28.042000	185	10	0	0
20:23:28.242000	186	8	0	0
20:23:28.443000	187	5	0	0
20:23:28.644000	188	5	0	0
20:23:28.846000	189	8	0	0
20:23:29.046000	190	5	0	0
20:23:29.246000	191	8	0	0
20:23:29.447000	192	0	0	1002
20:23:29.648000	193	9	0	0
20:23:29.849000	194	6	0	0
20:23:30.050000	195	0	0	1002
20:23:30.251000	196	0	0	1002
20:23:30.452000	197	5	0	0
20:23:30.654000	198	10	0	0
20:23:30.856000	199	10	0	0
20:23:31.057000	200	0	0	1002
20:23:31.258000	201	0	0	1002
20:23:31.459000	202	7	0	0
20:23:31.660000	203	0	0	1002
20:23:31.860000	204	7	0	0
20:23:32.061000	205	1	1	0
20:23:32.261000	206	0	0	1002
20:23:32.461000	207	2	0	0
20:23:32.662000	208	9	0	0
20:23:32.863000	209	3	0	0
20:23:33.064000	210	3	0	0
20:23:33.264000	211	8	0	0
20:23:33.465000	212	6	0	0
20:23:33.666000	213	0	0	1002
20:23:33.867000	214	0	0	1002
20:23:34.068000	215	6	0	0
20:23:34.269000	216	4	0	0
20:23:34.470000	217	6	0	0
20:23:34.670000	218	2	0	0
20:23:34.871000	219	3	0	0
20:23:35.072000	220	6	0	0
20:23:35.273000	221	6	0	0
20:23:35.474000	222	0	0	1001
20:23:35.675000	223	0	0	1001
20:23:35.876000	224	3	0	0
20:23:36.077000	225	4	0	0
20:23:36.278000	226	0	0	1001
20:23:36.480000	227	10	0	0
20:23:36.681000	228	4	0	0
20:23:36.882000	229	2	0	0
20:23:37.082000	230	7	0	0
20:23:37.284000	231	3	0	0
20:23:37.485000	232	9	0	0
20:23:37.686000	233	9	0	0
20:23:37.887000	234	10	0	0
20:23:38.088000	235	0	0	1001
20:23:38.288000	236	1	0	0
20:23:38.489000	237	9	0	0
20:23:38.690000	238	8	0	0
20:23:38.891000	239	5	0	0
20:23:39.092000	240	0	0	1001
20:23:39.293000	241	10	0	0
20:23:39.495000	242	8	0	0
20:23:39.696000	243	2	0	0
20:23:39.897000	244	2	0	0
20:23:40.098000	245	0	0	1001
20:23:40.299000	246	3	0	0
20:23:40.500000	247	4	0	0
20:23:40.701000	248	10	0	0
20:23:40.902000	249	3	0	0
20:23:41.104000	250	10	0	0
20:23:41.305000	251	4	0	0
20:23:41.506000	252	0	0	1002
20:23:41.706000	253	3	0	0
20:23:41.907000	254	10	0	0
20:23:42.108000	255	6	0	0
20:23:42.310000	256	8	0	0
20:23:42.510000	257	3	0	0
20:23:42.710000	258	1	0	0
20:23:42.911000	259	6	0	0
20:23:43.112000	260	4	0	0
20:23:43.312000	261	0	0	1002
20:23:43.512000	262	0	0	1001
20:23:43.712000	263	4	0	0
20:23:43.912000	264	0	0	1001
20:23:44.113000	265	7	0	0
20:23:44.315000	266	0	0	1001
20:23:44.517000	267	0	0	1001
20:23:44.718000	268	1	0	0
20:23:44.919000	269	4	0	0
20:23:45.120000	270	2	0	0
20:23:45.321000	271	6	0	0
20:23:45.523000	272	10	0	0
20:23:45.723000	273	0	0	1002
20:23:45.925000	274	0	0	1002
20:23:46.126000	275	8	0	0
20:23:46.327000	276	0	0	1001
20:23:46.528000	277	6	0	0
20:23:46.729000	278	10	0	0
20:23:46.930000	279	0	0	1002
20:23:47.131000	280	0	0	1001
20:23:47.332000	281	5	0	0
20:23:47.533000	282	2	0	0
20:23:47.734000	283	3	0	0
20:23:47.935000	284	6	0	0
20:23:48.136000	285	4	0	0
20:23:48.337000	286	9	0	0
20:23:48.538000	287	0	0	1001
20:23:48.738000	288	0	0	1002
20:23:48.939000	289	5	0	0
20:23:49.141000	290	0	0	1002
20:23:49.342000	291	4	0	0
20:23:49.543000	292	9	0	0
20:23:49.744000	293	10	0	0
20:23:49.945000	294	6	0	0
20:23:50.146000	295	0	0	1002
20:23:50.346000	296	0	0	1002
20:23:50.547000	297	9	0	0
20:23:50.748000	298	6	0	0
20:23:50.948000	299	5	0	0
