system time	LC	op	qsize	received from
18:26:16.649000	1	4	0	0
18:26:17.150000	2	4	0	0
18:26:17.652000	4	0	0	1002
18:26:18.152000	5	2	0	0
18:26:18.654000	6	5	0	0
18:26:19.156000	7	1	0	0
18:26:19.657000	16	0	1	1002
18:26:20.158000	17	0	0	1002
18:26:20.659000	18	10	0	0
18:26:21.160000	19	8	0	0
18:26:21.661000	29	0	0	1002
18:26:22.163000	31	0	0	1002
18:26:22.665000	32	8	0	0
18:26:23.166000	38	0	1	1002
18:26:23.667000	39	0	0	1002
18:26:24.167000	44	0	0	1002
18:26:24.668000	45	3	0	0
18:26:25.169000	46	10	0	0
18:26:25.670000	47	2	0	0
18:26:26.171000	48	3	0	0
18:26:26.672000	49	5	0	0
18:26:27.174000	63	0	0	1002
18:26:27.674000	64	9	0	0
18:26:28.175000	65	10	0	0
18:26:28.675000	66	6	0	0
18:26:29.176000	67	7	0	0
18:26:29.677000	68	8	0	0
18:26:30.178000	69	5	0	0
18:26:30.679000	70	9	0	0
18:26:31.179000	71	1	0	0
18:26:31.681000	72	10	0	0
18:26:32.182000	73	4	0	0
18:26:32.683000	74	3	0	0
18:26:33.184000	99	0	0	1002
18:26:33.685000	102	0	0	1002
18:26:34.185000	103	7	0	0
18:26:34.686000	104	2	0	0
18:26:35.186000	111	0	0	1002
18:26:35.687000	112	0	0	1002
18:26:36.187000	113	5	0	0
18:26:36.688000	114	10	0	0
18:26:37.190000	122	0	1	1002
18:26:37.691000	123	0	0	1002
18:26:38.192000	124	3	0	0
18:26:38.693000	125	2	0	0
18:26:39.193000	126	7	0	0
18:26:39.694000	136	0	1	1002
18:26:40.195000	137	0	1	1002
18:26:40.696000	141	0	1	1002
18:26:41.197000	144	0	1	1002
18:26:41.697000	146	0	0	1002
18:26:42.198000	147	3	0	0
18:26:42.699000	148	10	0	0
18:26:43.200000	158	0	0	1002
18:26:43.700000	159	1	0	0
18:26:44.200000	165	0	0	1002
18:26:44.700000	166	6	0	0
18:26:45.201000	170	0	0	1002
18:26:45.702000	173	0	0	1002
18:26:46.203000	174	9	0	0
18:26:46.705000	179	0	0	1002
18:26:47.205000	180	2	0	0
18:26:47.706000	181	7	0	0
18:26:48.206000	182	8	0	0
18:26:48.708000	192	0	0	1002
18:26:49.210000	195	0	0	1002
18:26:49.711000	196	2	0	0
18:26:50.212000	197	10	0	0
18:26:50.713000	202	0	0	1002
18:26:51.215000	203	6	0	0
18:26:51.715000	204	9	0	0
18:26:52.216000	213	0	0	1002
18:26:52.716000	214	10	0	0
18:26:53.217000	215	5	0	0
18:26:53.718000	220	0	2	1002
18:26:54.219000	221	0	1	1002
18:26:54.720000	222	0	1	1002
18:26:55.221000	226	0	0	1002
18:26:55.722000	227	5	0	0
18:26:56.223000	237	0	0	1002
18:26:56.724000	238	0	1	1002
18:26:57.225000	240	0	2	1002
18:26:57.726000	241	0	1	1002
18:26:58.227000	242	0	0	1002
18:26:58.729000	243	7	0	0
18:26:59.230000	253	0	0	1002
18:26:59.730000	256	0	1	1002
18:27:00.231000	257	0	0	1002
18:27:00.732000	258	7	0	0
18:27:01.233000	259	1	0	0
18:27:01.734000	260	4	0	0
18:27:02.235000	261	3	0	0
18:27:02.736000	262	8	0	0
18:27:03.237000	277	0	1	1002
18:27:03.739000	278	0	1	1002
18:27:04.239000	280	0	0	1002
18:27:04.739000	281	1	0	0
18:27:05.241000	282	9	0	0
18:27:05.742000	283	4	0	0
18:27:06.244000	297	0	1	1002
18:27:06.745000	298	0	1	1002
18:27:07.246000	301	0	2	1002
18:27:07.747000	303	0	2	1002
18:27:08.247000	304	0	2	1002
18:27:08.749000	305	0	1	1002
18:27:09.250000	309	0	0	1002
18:27:09.751000	310	2	0	0
18:27:10.253000	321	0	0	1002
18:27:10.754000	322	9	0	0
18:27:11.255000	323	1	0	0
18:27:11.756000	324	7	0	0
18:27:12.257000	334	0	0	1002
18:27:12.759000	335	5	0	0
18:27:13.260000	339	0	0	1002
18:27:13.762000	340	7	0	0
18:27:14.264000	341	3	0	0
18:27:14.765000	342	10	0	0
18:27:15.267000	343	6	0	0
18:27:15.767000	344	4	0	0
18:27:16.269000	358	0	0	1002
